time,is_exploiting,x,z,y
0,false,,,
67,0,49.75,5.08,11.37
67,0,61.90,10.98,10.92
67,0,60.87,20.67,13.89
67,0,61.44,30.84,18.21
67,0,57.00,45.93,17.66
67,0,43.09,42.52,22.59
67,0,30.32,45.92,5.87
67,0,18.07,40.41,11.40
67,0,6.69,41.76,5.95
68,0,6.98,-2.37,4.46
68,0,5.61,0.37,5.57
68,0,22.69,-0.48,14.27
68,0,37.70,-0.31,8.01
68,0,50.62,3.57,10.34
68,0,60.50,12.33,8.67
68,0,62.29,23.87,13.13
68,0,60.33,33.59,14.50
68,0,59.96,44.00,15.08
68,0,45.56,44.73,22.86
68,0,33.45,43.14,4.34
68,0,18.51,39.81,11.86
68,0,5.86,44.43,8.95
69,0,6.68,-2.58,6.70
69,0,5.03,1.67,3.80
69,0,22.32,-0.32,8.95
69,0,38.09,2.69,10.25
69,0,50.73,6.48,10.28
69,0,60.65,12.87,11.31
69,0,65.58,20.85,13.43
69,0,60.79,36.23,15.58
69,0,57.09,43.86,15.60
69,0,46.54,46.97,21.81
69,0,31.51,42.89,5.35
69,0,18.07,39.20,11.65
69,0,3.88,41.97,9.25
70,0,9.17,-2.35,4.80
70,0,5.67,-1.17,7.24
70,0,21.82,-2.55,13.04
70,0,36.05,0.40,9.96
70,0,51.15,4.94,13.16
70,0,62.09,12.62,8.13
70,0,62.30,21.96,13.68
70,0,61.66,31.69,14.37
70,0,59.49,44.91,14.82
70,0,45.19,44.61,23.55
70,0,34.05,43.97,4.30
70,0,18.71,39.25,11.87
70,0,3.80,41.07,6.44
71,0,7.72,-2.58,5.48
71,0,8.73,-2.01,4.13
71,0,19.17,-1.90,12.36
71,0,29.80,4.78,2.02
71,0,30.48,19.10,6.27
71,0,23.63,31.44,5.62
71,0,15.74,42.15,10.00
71,0,5.17,43.59,5.98
72,0,5.69,-2.27,4.88
72,0,6.82,-2.69,8.70
72,0,18.67,0.03,11.51
72,0,29.80,6.15,1.97
72,0,32.82,21.24,6.38
72,0,21.09,30.03,6.40
72,0,14.40,42.15,11.24
72,0,8.58,42.26,7.06
73,0,6.97,-2.34,4.71
73,0,12.76,-1.21,3.64
73,0,18.99,-2.72,11.79
73,0,30.83,5.24,2.30
73,0,32.81,18.43,5.78
73,0,24.14,30.64,6.19
73,0,13.06,42.57,10.17
73,0,3.94,41.06,4.02
74,0,6.01,-1.77,7.46
74,0,7.64,0.08,6.61
74,0,22.32,-2.52,10.87
74,0,32.12,2.51,2.20
74,0,31.02,19.58,4.00
74,0,24.33,31.93,6.39
74,0,16.19,40.93,14.30
74,0,4.68,42.65,3.93
75,0,6.37,-0.71,6.41
75,0,7.72,-2.38,3.91
75,0,20.35,-3.20,11.02
75,0,34.03,7.20,2.18
75,0,30.67,18.65,4.81
75,0,26.85,30.70,6.76
75,0,13.18,42.65,14.49
75,0,3.16,41.63,4.27
76,0,5.88,-2.46,5.06
76,0,7.30,-2.28,3.77
76,0,19.24,0.38,11.85
76,0,32.16,5.66,2.87
76,0,31.42,20.50,4.19
76,0,22.06,31.65,4.49
76,0,13.63,41.69,9.95
76,0,3.39,41.55,3.51
77,0,10.94,-0.96,8.28
77,0,7.85,1.39,3.70
77,0,20.30,-2.80,14.26
77,0,31.33,4.29,2.92
77,0,30.54,19.56,6.30
77,0,21.24,30.29,4.59
77,0,13.72,41.46,14.64
77,0,5.26,41.19,4.77
78,0,5.51,0.71,5.00
78,0,11.76,-0.16,6.67
78,0,19.49,-0.64,12.54
78,0,34.08,3.80,2.41
78,0,30.49,23.85,6.30
78,0,23.10,30.29,5.22
78,0,14.41,44.10,10.00
78,0,5.34,42.96,4.85
79,0,5.37,0.35,4.46
79,0,8.99,-3.02,5.37
79,0,19.66,-2.70,11.07
79,0,32.49,5.24,2.86
79,0,30.88,20.28,4.25
79,0,23.79,30.08,4.56
79,0,13.44,44.07,10.23
79,0,4.50,41.20,4.98
80,0,9.65,1.48,6.57
80,0,7.79,-2.23,4.66
80,0,21.85,-3.02,11.17
80,0,29.91,5.14,3.93
80,0,31.66,19.32,3.56
80,0,21.85,31.06,8.84
80,0,13.10,46.76,13.53
80,0,6.19,43.61,8.87
81,0,6.23,-3.15,4.02
81,0,7.09,1.11,4.86
81,0,19.21,-0.61,12.65
81,0,31.06,2.65,2.19
81,0,34.43,18.59,4.64
81,0,22.02,32.97,4.49
81,0,13.29,42.52,13.14
81,0,6.16,43.28,7.06
82,0,7.69,-0.77,6.43
82,0,6.78,1.61,6.11
82,0,23.27,-0.99,11.11
82,0,29.51,4.90,2.69
82,0,30.97,20.07,4.15
82,0,22.73,31.22,4.02
82,0,13.49,46.06,11.70
82,0,3.33,40.83,5.42
83,0,7.13,-2.86,4.68
83,0,7.31,-3.04,4.46
83,0,18.55,-2.75,14.25
83,0,31.66,3.37,2.96
83,0,31.27,18.91,5.06
83,0,21.28,30.71,5.65
83,0,14.22,41.79,12.48
83,0,7.68,40.85,8.67
84,0,8.24,-2.99,5.76
84,0,8.96,-2.30,6.40
84,0,18.04,-2.80,11.05
84,0,32.74,3.43,2.89
84,0,30.85,18.37,7.73
84,0,23.41,34.97,5.19
84,0,17.18,41.52,14.49
84,0,3.32,41.01,4.45
85,0,5.56,-3.19,8.07
85,0,8.57,-2.18,3.78
85,0,18.88,-2.24,12.32
85,0,32.30,5.42,2.41
85,0,30.62,18.76,7.13
85,0,23.17,33.38,5.03
85,0,13.85,41.78,12.04
85,0,5.86,41.62,5.51
86,0,6.82,-2.56,6.65
86,0,7.05,0.34,3.71
86,0,19.70,-3.26,12.53
86,0,30.14,3.05,1.82
86,0,33.75,21.83,6.18
86,0,22.91,31.95,4.94
86,0,16.18,42.19,10.20
86,0,4.37,41.37,4.76
87,0,9.55,-3.24,4.49
87,0,10.61,-2.54,5.45
87,0,19.47,-2.49,13.95
87,0,30.57,4.13,2.43
87,0,31.10,18.62,3.70
87,0,22.09,30.90,7.28
87,0,12.88,41.32,11.05
87,0,4.29,41.96,3.53
88,0,5.95,-2.27,5.96
88,0,11.92,-2.54,3.70
88,0,18.48,-3.37,13.31
88,0,30.75,2.78,5.05
88,0,30.87,19.61,3.60
88,0,21.60,33.29,4.76
88,0,12.79,41.83,11.18
88,0,3.54,44.11,7.28
89,0,5.45,-1.13,4.69
89,0,7.13,-2.86,5.00
89,0,20.07,-2.75,11.47
89,0,30.23,6.45,2.38
89,0,34.74,18.57,3.64
89,0,21.17,34.19,4.54
89,0,16.39,41.13,10.18
89,0,6.72,41.90,4.39
90,0,7.54,-2.16,8.73
90,0,7.60,-1.21,3.61
90,0,18.24,0.44,15.35
90,0,30.46,6.01,1.91
90,0,32.30,18.69,6.57
90,0,21.83,31.37,6.18
90,0,13.76,43.71,9.88
90,0,3.74,41.37,7.04
91,0,5.61,0.17,9.71
91,0,6.93,-1.22,3.82
91,0,20.77,-0.30,11.60
91,0,33.22,4.52,2.00
91,0,32.74,19.25,3.59
91,0,24.45,31.33,6.24
91,0,13.06,45.62,10.01
91,0,6.26,41.59,4.25
92,0,9.32,-3.06,4.02
92,0,10.18,-2.88,4.11
92,0,21.21,-3.19,15.00
92,0,30.23,2.44,4.49
92,0,33.81,19.26,3.93
92,0,23.39,34.50,4.76
92,0,12.91,43.00,10.84
92,0,7.95,41.00,4.57
93,0,10.85,0.67,5.28
93,0,12.09,-2.28,6.00
93,0,19.41,-2.46,12.47
93,0,32.17,3.27,3.37
93,0,30.56,20.86,5.88
93,0,24.09,31.41,5.17
93,0,15.78,44.57,10.84
93,0,3.13,41.13,7.67
94,0,6.49,-2.68,9.72
94,0,7.66,-1.19,5.96
94,0,19.79,-1.80,14.62
94,0,32.53,6.59,2.14
94,0,34.06,19.06,4.03
94,0,23.43,31.77,4.51
94,0,15.13,44.47,11.15
94,0,7.81,42.05,7.69
95,0,5.73,-1.99,7.94
95,0,6.98,-0.34,6.11
95,0,18.87,-1.44,13.40
95,0,31.89,4.05,3.09
95,0,30.84,20.41,5.49
95,0,21.47,33.57,5.39
95,0,16.96,41.92,12.86
95,0,6.58,42.61,8.92
96,0,5.18,-2.82,6.71
96,0,7.35,-2.78,6.28
96,0,18.10,-3.36,13.46
96,0,30.03,6.10,3.63
96,0,31.19,18.73,3.98
96,0,22.75,34.85,5.66
96,0,18.41,45.57,9.94
96,0,4.42,41.32,3.91
97,0,6.47,1.11,9.29
97,0,8.82,-0.16,6.49
97,0,19.45,-2.22,15.32
97,0,31.86,7.08,2.23
97,0,33.16,18.54,5.91
97,0,22.65,30.36,4.81
97,0,15.78,41.89,13.70
97,0,5.66,43.62,4.31
98,0,5.02,-1.18,5.19
98,0,10.08,0.27,3.99
98,0,18.27,0.16,11.41
98,0,32.11,5.08,5.53
98,0,31.77,18.89,4.07
98,0,21.62,32.86,4.65
98,0,15.64,45.61,10.63
98,0,3.14,42.47,8.67
99,0,10.47,2.61,9.16
99,0,8.11,-0.27,3.59
99,0,18.06,-2.71,10.76
99,0,30.70,3.22,4.48
99,0,32.00,19.20,5.49
99,0,25.42,32.88,4.72
99,0,12.80,42.44,10.61
99,0,4.03,44.29,5.01
100,0,8.56,-2.67,6.92
100,0,7.12,-1.22,4.14
100,0,17.90,-2.95,12.77
100,0,30.35,8.35,4.23
100,0,31.45,19.93,5.21
100,0,26.83,33.15,4.61
100,0,15.06,41.89,10.87
100,0,4.04,41.56,6.13
101,0,5.42,-2.39,4.22
101,0,7.66,-1.17,4.76
101,0,18.51,-0.91,14.03
101,0,29.38,6.52,2.78
101,0,34.40,19.54,4.76
101,0,21.82,31.29,3.99
101,0,13.38,44.48,11.14
101,0,6.27,41.90,3.70
102,0,5.32,-0.81,4.54
102,0,9.14,-0.21,7.02
102,0,17.91,-2.68,10.79
102,0,29.75,3.45,5.57
102,0,34.94,22.62,6.49
102,0,20.96,33.06,3.88
102,0,16.61,41.31,15.06
102,0,5.44,43.38,6.43
103,0,8.43,-2.25,5.07
103,0,9.31,1.17,4.11
103,0,18.80,-0.58,13.15
103,0,34.38,2.83,2.56
103,0,35.14,20.04,4.35
103,0,21.73,30.38,6.57
103,0,14.65,42.19,10.75
103,0,4.23,41.05,4.92
104,0,5.79,-0.26,4.71
104,0,8.14,-2.51,6.36
104,0,19.65,-1.19,11.41
104,0,30.54,3.35,4.70
104,0,34.27,18.85,6.03
104,0,21.03,32.75,4.85
104,0,15.05,42.01,13.29
104,0,4.33,41.92,5.06
105,0,5.18,-3.05,4.31
105,0,7.76,-2.44,5.66
105,0,19.07,1.86,11.26
105,0,32.45,5.38,3.78
105,0,30.73,19.19,4.98
105,0,20.99,31.15,5.26
105,0,15.82,41.61,9.89
105,0,4.02,45.15,3.82
106,0,5.65,-3.22,8.75
106,0,7.14,-1.69,6.34
106,0,18.85,-1.78,11.15
106,0,30.14,8.08,2.75
106,0,30.80,21.97,4.35
106,0,21.14,30.21,4.67
106,0,16.70,41.77,10.39
106,0,4.92,41.41,6.64
107,0,6.92,-2.74,4.88
107,0,7.46,-2.45,3.66
107,0,19.84,-2.64,11.76
107,0,29.89,4.40,1.99
107,0,32.59,19.26,3.77
107,0,21.85,30.16,4.01
107,0,13.82,43.90,13.32
107,0,8.05,41.75,6.95
108,0,9.28,-2.61,5.78
108,0,7.35,-0.71,4.26
108,0,18.11,-2.63,13.14
108,0,30.51,2.98,1.79
108,0,33.22,22.30,3.85
108,0,24.82,30.85,5.33
108,0,16.20,43.55,11.40
108,0,4.16,45.63,3.58
109,0,5.36,-2.57,6.16
109,0,10.10,-2.35,6.03
109,0,19.13,-1.96,12.43
109,0,29.99,4.60,3.67
109,0,30.51,20.63,4.67
109,0,24.33,30.72,5.89
109,0,12.69,41.16,12.10
109,0,4.98,41.66,5.35
110,0,6.50,-1.31,4.92
110,0,10.86,-2.61,4.95
110,0,23.84,-1.19,11.14
110,0,32.06,3.99,6.47
110,0,31.03,20.22,5.12
110,0,22.88,33.72,5.60
110,0,17.79,41.92,10.93
110,0,6.75,41.10,3.77
111,0,5.64,-1.75,6.23
111,0,9.94,-2.98,3.52
111,0,18.58,0.04,10.87
111,0,30.65,3.51,2.92
111,0,32.81,20.09,5.76
111,0,23.70,31.18,4.56
111,0,12.95,40.84,10.28
111,0,5.51,46.56,7.45
112,0,5.26,1.13,4.91
112,0,8.55,-2.83,3.93
112,0,18.12,-2.69,11.92
112,0,30.17,4.40,5.04
112,0,30.49,19.70,3.71
112,0,23.64,32.28,4.43
112,0,14.03,41.63,11.98
112,0,5.14,41.19,5.11
113,0,5.07,0.20,6.05
113,0,11.50,-1.44,5.78
113,0,18.05,-3.24,13.09
113,0,31.16,4.00,2.42
113,0,30.81,19.50,4.42
113,0,24.75,33.39,6.31
113,0,13.54,42.48,9.87
113,0,8.57,40.74,4.21
114,0,5.77,-2.70,5.80
114,0,7.30,-2.21,4.98
114,0,19.33,-3.05,11.10
114,0,31.69,2.85,2.45
114,0,31.02,19.42,6.52
114,0,21.47,30.58,5.81
114,0,13.89,41.04,10.94
114,0,4.41,42.13,4.39
115,0,6.18,-1.40,4.36
115,0,8.02,-1.56,3.54
115,0,19.80,0.52,11.53
115,0,29.63,4.30,3.24
115,0,31.09,20.10,5.66
115,0,21.65,32.81,4.03
115,0,13.13,42.00,12.00
115,0,3.55,43.30,3.59
116,0,6.32,1.09,5.85
116,0,7.50,1.48,4.93
116,0,18.52,-0.60,11.13
116,0,29.45,3.05,2.67
116,0,34.62,19.19,4.23
116,0,23.01,32.65,9.66
116,0,14.65,41.34,9.90
116,0,3.80,41.43,7.57
117,0,5.72,-1.42,9.46
117,0,8.51,-1.66,4.69
117,0,20.14,-1.55,13.99
117,0,29.70,2.84,2.03
117,0,31.17,19.62,4.28
117,0,22.54,33.23,5.14
117,0,13.22,41.53,11.82
117,0,5.22,43.47,5.18
118,0,5.93,-2.83,5.86
118,0,7.01,-2.81,7.10
118,0,18.16,-1.72,11.29
118,0,34.63,4.04,1.94
118,0,32.26,19.09,4.16
118,0,21.82,31.05,5.19
118,0,13.48,44.07,11.76
118,0,6.69,44.83,4.98
119,0,5.16,-0.65,4.35
119,0,6.78,-2.69,7.16
119,0,21.57,-0.49,11.43
119,0,30.20,3.24,5.49
119,0,30.67,20.17,5.81
119,0,22.87,32.11,4.54
119,0,17.40,45.80,10.43
119,0,6.46,42.97,4.16
120,0,7.23,-0.18,5.76
120,0,7.79,-2.53,7.00
120,0,18.11,-2.51,13.72
120,0,29.64,5.30,4.64
120,0,30.79,20.17,4.72
120,0,21.76,32.89,5.30
120,0,12.81,41.12,10.11
120,0,3.72,43.93,8.39
121,0,6.14,1.35,4.34
121,0,12.67,0.80,4.00
121,0,20.52,-2.50,12.78
121,0,30.15,2.92,2.39
121,0,31.22,18.81,4.48
121,0,24.12,34.87,4.51
121,0,15.28,42.72,14.36
121,0,5.40,40.80,3.82
122,0,5.99,-2.09,4.47
122,0,8.75,-1.27,5.05
122,0,18.44,-2.63,12.63
122,0,29.63,3.46,2.08
122,0,31.16,19.18,4.42
122,0,25.22,30.46,7.49
122,0,14.61,43.63,10.20
122,0,5.73,42.15,5.98
123,0,7.59,1.14,5.86
123,0,7.68,-2.67,4.00
123,0,20.43,-3.42,11.82
123,0,31.16,7.08,2.58
123,0,31.12,20.67,3.77
123,0,25.94,30.65,4.65
123,0,14.02,41.19,11.52
123,0,4.06,41.14,4.52
124,0,5.12,-2.29,7.00
124,0,8.97,-2.51,3.86
124,0,21.45,-2.45,11.85
124,0,32.37,3.30,6.39
124,0,31.13,19.98,5.88
124,0,22.03,31.55,4.40
124,0,16.51,44.16,10.76
124,0,5.43,41.60,6.43
125,0,5.71,-2.00,5.08
125,0,7.21,-2.50,7.73
125,0,21.68,-3.24,11.08
125,0,31.40,2.66,4.59
125,0,33.79,19.11,3.79
125,0,22.81,31.95,3.81
125,0,13.54,43.30,10.42
125,0,3.10,42.21,4.32
126,0,8.78,-3.09,6.26
126,0,7.49,0.81,5.97
126,0,19.07,-2.75,13.41
126,0,31.46,3.37,2.99
126,0,30.72,23.21,5.15
126,0,22.62,32.26,9.76
126,0,14.62,43.37,9.79
126,0,4.34,41.49,4.63
127,0,5.25,0.42,4.41
127,0,7.41,1.12,6.28
127,0,17.91,-0.75,11.58
127,0,32.08,6.27,3.46
127,0,32.56,18.44,6.22
127,0,21.46,29.88,7.13
127,0,13.14,43.48,14.32
127,0,6.72,41.14,4.33
128,0,8.69,-0.99,8.01
128,0,7.60,-0.32,4.95
128,0,17.96,0.73,11.16
128,0,31.28,5.87,1.77
128,0,30.57,22.18,6.35
128,0,22.12,31.02,6.37
128,0,12.99,44.09,10.26
128,0,5.48,44.39,5.75
129,0,6.73,-2.89,6.83
129,0,8.85,-1.43,5.25
129,0,19.09,-3.43,11.95
129,0,30.31,2.61,4.69
129,0,33.51,18.31,4.68
129,0,21.49,30.50,4.02
129,0,15.27,43.00,12.04
129,0,5.01,43.28,4.37
130,0,5.09,-1.79,5.77
130,0,6.82,-2.00,4.29
130,0,18.38,-3.01,11.51
130,0,30.51,2.62,2.50
130,0,31.81,23.58,4.25
130,0,21.60,31.56,3.85
130,0,13.81,41.09,12.46
130,0,4.22,43.50,6.46
131,0,5.82,-0.31,7.82
131,0,7.11,-0.12,7.37
131,0,22.77,-0.37,15.40
131,0,31.26,2.64,3.89
131,0,31.43,18.46,4.28
131,0,21.70,30.36,4.90
131,0,16.86,43.57,13.86
131,0,8.26,40.87,5.35
132,0,9.97,-2.20,4.14
132,0,12.74,-2.05,6.07
132,0,18.51,-2.93,14.15
132,0,30.18,3.37,4.42
132,0,30.92,18.76,5.12
132,0,21.50,33.56,4.07
132,0,14.24,42.39,11.16
132,0,5.06,44.40,3.59
133,0,5.64,0.95,4.32
133,0,10.54,-1.92,4.10
133,0,19.50,-3.01,12.74
133,0,30.29,3.76,3.78
133,0,33.02,21.17,5.30
133,0,21.36,32.30,3.82
133,0,17.60,42.94,13.78
133,0,4.92,41.65,4.68
134,0,6.50,-1.66,4.89
134,0,9.50,-2.56,4.36
134,0,18.09,-3.10,13.11
134,0,30.52,3.01,2.76
134,0,32.55,18.89,8.52
134,0,23.11,32.18,5.12
134,0,12.95,42.13,11.30
134,0,4.92,40.85,4.36
135,0,9.55,2.60,5.57
135,0,7.61,-2.37,4.37
135,0,21.20,-2.64,11.66
135,0,29.85,3.65,1.56
135,0,34.64,20.63,5.34
135,0,22.83,32.22,4.27
135,0,13.33,41.74,9.98
135,0,3.51,44.68,5.37
136,0,5.51,-2.56,4.24
136,0,7.38,-2.63,4.99
136,0,18.66,-2.10,12.87
136,0,34.08,2.47,2.63
136,0,30.71,20.41,5.68
136,0,22.20,31.90,4.08
136,0,15.34,42.00,9.57
136,0,4.10,43.00,3.59
137,0,5.34,0.04,5.59
137,0,9.90,1.79,4.31
137,0,20.30,-2.68,11.82
137,0,31.00,3.27,5.57
137,0,31.94,18.90,4.13
137,0,21.78,31.67,3.88
137,0,13.07,42.01,11.44
137,0,4.10,40.72,4.89
138,0,5.82,-1.98,5.22
138,0,7.55,-0.79,6.05
138,0,19.58,-2.66,14.44
138,0,33.21,3.31,2.44
138,0,31.55,23.99,4.31
138,0,21.90,34.97,4.58
138,0,15.40,40.83,11.38
138,0,4.73,42.65,4.99
139,0,5.56,-2.27,4.46
139,0,7.55,0.41,6.63
139,0,19.65,-2.16,10.66
139,0,31.10,3.59,2.53
139,0,31.90,18.44,8.15
139,0,23.40,31.75,3.96
139,0,13.57,41.02,10.00
139,0,3.26,41.93,5.31
140,0,7.79,-2.81,4.46
140,0,8.14,2.61,4.20
140,0,22.30,-3.01,11.18
140,0,32.16,3.68,2.40
140,0,32.19,18.83,5.50
140,0,21.14,32.27,7.78
140,0,13.12,41.73,13.98
140,0,4.03,41.68,6.07
141,0,5.27,-0.11,3.96
141,0,12.49,-2.45,7.55
141,0,27.16,3.71,11.95
141,0,32.47,14.12,7.06
141,0,23.04,26.04,5.61
141,0,19.52,40.98,3.82
141,0,7.20,43.67,3.57
141,0,3.81,43.06,4.58
142,0,8.25,0.97,4.92
142,0,13.50,-5.43,4.72
142,0,30.27,-1.02,14.51
142,0,33.48,16.34,3.89
142,0,24.26,25.01,10.29
142,0,21.56,42.97,9.37
142,0,12.28,48.18,3.79
142,0,6.16,43.90,3.70
143,0,5.79,-2.72,4.06
143,0,12.69,-5.48,8.01
143,0,26.57,-1.50,11.93
143,0,36.34,14.17,5.43
143,0,23.54,27.80,5.18
143,0,20.79,44.66,7.65
143,0,7.01,46.21,3.56
143,0,2.79,44.37,6.19
144,0,6.81,-2.38,5.06
144,0,13.68,-3.23,3.97
144,0,26.43,-1.15,11.87
144,0,34.68,13.75,5.10
144,0,23.50,25.23,7.72
144,0,21.34,41.15,5.24
144,0,7.22,43.31,3.57
144,0,2.21,44.50,3.90
145,0,5.90,-2.66,6.08
145,0,14.82,-5.54,6.28
145,0,30.55,-0.17,11.24
145,0,32.81,15.49,5.34
145,0,24.41,28.25,7.03
145,0,20.19,41.93,4.46
145,0,8.55,47.06,4.90
145,0,3.16,43.84,4.10
146,0,5.04,-0.97,4.98
146,0,13.46,-2.02,3.88
146,0,27.94,-0.67,12.81
146,0,32.25,16.23,7.21
146,0,27.50,28.12,5.48
146,0,21.36,45.39,4.13
146,0,7.85,46.33,3.55
146,0,7.09,45.68,4.52
147,0,5.21,-2.84,6.41
147,0,12.41,-6.55,8.36
147,0,27.34,0.83,11.91
147,0,32.71,18.36,4.65
147,0,22.83,25.19,5.00
147,0,21.73,41.51,3.71
147,0,12.08,45.29,3.80
147,0,3.09,46.79,4.03
148,0,5.32,-3.20,4.04
148,0,13.93,-3.00,5.66
148,0,26.59,1.54,11.85
148,0,32.23,14.14,4.44
148,0,23.26,29.02,6.24
148,0,21.64,41.13,6.39
148,0,10.30,44.04,4.77
148,0,2.05,43.17,8.28
149,0,5.31,0.75,7.39
149,0,13.82,-5.14,5.38
149,0,28.96,0.19,12.13
149,0,34.69,13.88,5.23
149,0,26.03,25.60,6.54
149,0,22.49,43.63,5.31
149,0,9.67,43.46,5.94
149,0,1.90,42.83,6.05
150,0,6.65,-2.80,3.58
150,0,14.54,-3.98,4.22
150,0,27.07,0.11,13.25
150,0,32.37,19.17,4.61
150,0,24.22,29.50,6.00
150,0,21.40,46.55,5.44
150,0,7.71,46.37,5.29
150,0,5.38,43.04,3.64
151,0,9.59,1.32,6.13
151,0,13.57,-6.48,5.33
151,0,27.69,-1.38,12.57
151,0,32.74,15.25,8.85
151,0,23.14,26.13,7.81
151,0,21.40,44.53,6.61
151,0,10.50,44.61,4.68
151,0,2.00,42.32,7.46
152,0,8.45,-2.94,4.48
152,0,14.86,-5.60,5.39
152,0,27.61,0.33,13.39
152,0,34.53,18.23,4.73
152,0,25.84,25.02,5.01
152,0,20.56,42.25,8.38
152,0,7.29,43.28,3.67
152,0,1.51,43.60,7.91
153,0,6.24,-1.11,5.57
153,0,13.17,-2.89,3.79
153,0,27.34,0.35,12.01
153,0,33.04,18.91,3.96
153,0,23.25,27.18,10.31
153,0,20.16,42.32,4.85
153,0,7.41,46.47,5.65
153,0,4.15,43.16,7.20
154,0,5.32,-2.03,4.39
154,0,13.02,-6.65,7.06
154,0,26.91,1.01,11.68
154,0,33.91,17.04,4.53
154,0,23.09,30.62,8.60
154,0,21.20,43.32,4.72
154,0,12.10,43.18,4.32
154,0,1.52,44.87,6.01
155,0,5.72,-0.27,4.55
155,0,16.17,-6.27,4.59
155,0,30.46,-1.51,14.53
155,0,34.39,13.56,7.09
155,0,23.05,26.29,8.52
155,0,21.54,41.26,3.90
155,0,7.14,43.56,8.27
155,0,1.68,43.85,4.76
156,0,6.73,-3.15,9.35
156,0,12.36,-6.49,3.82
156,0,29.10,-1.28,11.71
156,0,33.61,16.19,4.37
156,0,26.75,26.90,7.31
156,0,20.85,42.99,3.75
156,0,10.06,45.37,6.69
156,0,4.66,42.90,3.76
157,0,8.91,-3.21,4.30
157,0,15.03,-4.89,5.91
157,0,29.02,1.83,14.32
157,0,36.09,16.31,4.15
157,0,23.60,30.54,4.71
157,0,20.47,44.26,3.74
157,0,8.14,43.12,3.54
157,0,4.48,42.77,6.32
158,0,5.94,-1.78,5.61
158,0,16.62,-5.89,5.44
158,0,27.59,1.27,14.37
158,0,32.57,14.39,4.53
158,0,26.39,26.10,10.28
158,0,20.98,41.82,6.73
158,0,8.24,46.54,4.63
158,0,3.37,43.02,5.19
159,0,7.50,-2.38,4.81
159,0,12.47,-5.14,4.64
159,0,27.21,1.84,11.61
159,0,32.92,17.44,4.05
159,0,27.01,26.67,7.69
159,0,19.96,42.16,4.28
159,0,9.15,44.43,8.40
159,0,1.47,46.28,4.51
160,0,8.73,0.66,3.60
160,0,12.51,-5.12,4.44
160,0,28.69,-1.16,11.85
160,0,32.08,14.37,4.51
160,0,22.83,28.58,5.80
160,0,23.10,43.36,3.68
160,0,7.96,44.77,7.51
160,0,3.36,42.89,5.67
161,0,6.03,-2.47,4.85
161,0,15.92,-2.90,6.04
161,0,26.38,1.17,13.77
161,0,33.27,16.96,3.95
161,0,23.04,29.63,5.12
161,0,22.33,40.92,5.46
161,0,8.38,44.13,3.85
161,0,2.17,43.20,8.43
162,0,5.65,-3.22,3.92
162,0,13.89,-3.40,6.12
162,0,28.18,-1.45,13.47
162,0,36.94,14.88,5.62
162,0,23.15,26.47,5.82
162,0,21.56,45.56,6.88
162,0,7.41,43.65,4.94
162,0,1.85,46.83,4.02
163,0,8.32,2.29,6.75
163,0,14.02,-6.56,4.22
163,0,26.46,-1.37,13.52
163,0,32.80,14.13,4.37
163,0,23.97,25.91,6.74
163,0,19.75,40.94,8.35
163,0,9.13,42.92,4.45
163,0,2.18,46.56,5.33
164,0,6.32,0.31,5.53
164,0,12.95,-5.70,3.96
164,0,27.62,0.06,14.41
164,0,32.08,15.68,6.44
164,0,25.39,27.65,6.21
164,0,19.53,42.38,3.76
164,0,10.01,44.84,5.07
164,0,2.01,43.24,6.88
165,0,8.56,-0.68,9.09
165,0,12.91,-6.29,3.75
165,0,26.61,-1.52,15.21
165,0,34.17,15.94,5.60
165,0,26.70,29.39,4.77
165,0,19.81,41.63,5.19
165,0,9.60,42.99,5.29
165,0,1.53,45.42,3.74
166,0,5.40,-1.09,6.85
166,0,13.29,-3.36,4.62
166,0,28.14,-0.33,12.40
166,0,32.49,14.07,6.09
166,0,22.96,25.24,6.27
166,0,22.49,40.81,4.36
166,0,12.17,43.41,8.01
166,0,2.24,44.51,4.07
167,0,8.18,-0.64,4.10
167,0,13.09,-2.49,5.28
167,0,26.80,-0.86,12.43
167,0,34.47,14.25,4.93
167,0,23.71,25.97,8.08
167,0,19.91,41.99,5.23
167,0,7.56,44.41,6.52
167,0,2.45,42.68,6.11
168,0,5.10,-2.97,4.31
168,0,13.13,-3.91,3.70
168,0,26.68,-1.55,11.39
168,0,32.20,15.91,4.83
168,0,24.21,26.49,5.30
168,0,20.96,42.51,4.50
168,0,7.03,44.37,7.43
168,0,5.19,43.06,5.26
169,0,9.85,-3.09,3.99
169,0,12.46,-1.84,6.76
169,0,30.19,-1.23,15.50
169,0,34.59,16.57,6.43
169,0,23.15,28.32,7.21
169,0,20.59,44.06,5.70
169,0,8.58,43.88,5.35
169,0,5.48,42.39,3.97
170,0,7.97,-1.21,5.85
170,0,12.78,-4.83,6.59
170,0,26.62,-0.87,12.08
170,0,32.43,16.49,4.33
170,0,23.76,26.68,6.75
170,0,20.97,41.49,5.18
170,0,7.92,43.69,5.30
170,0,3.84,43.04,8.58
171,0,5.34,-2.42,5.31
171,0,12.59,-5.06,3.62
171,0,26.17,-0.09,14.42
171,0,33.86,14.62,4.70
171,0,24.23,26.00,9.48
171,0,21.56,42.27,4.58
171,0,10.09,44.52,4.44
171,0,3.73,42.27,6.84
172,0,6.52,0.36,4.99
